ncID,tarID,Interaction
n5622,Q15428,1
n5622,Q15459,1
n5622,Q3MI39,1
n5622,Q7L014,1
n5622,Q9H0E3,1
n5622,Q9H0W8,1
n5622,Q9UHX1,1
n5622,Q9UK45,1
n5622,Q9Y333,1
n5622,Q9Y3B4,1
n5622,Q9Y4Z0,1
n5623,O43172,1
n5623,O43447,1
n5623,O75940,1
n5623,P14678,1
n5623,P55769,1
n5623,P62304,1
n5623,P62310,1
n5623,P62312,1
n5623,P62314,1
n5623,P62316,1
n5623,P62318,1
n5623,Q12766,1
n5623,Q15410,1
n5623,Q8TEQ6,1
n5623,Q8WWY3,1
n5623,Q96RK9,1
n5623,Q99613,1
n5623,Q9H0W8,1
n5623,Q9UK45,1
n5623,Q9Y333,1
n5623,Q9Y4Z0,1
n5625,P38199,1
n5627,Q07807,1
n5628,P11938,1
n5628,P33399,1
n5628,Q07807,1
n562,P0A6X3,1
n5726,P26599,1
n5726,Q13148,1
n5726,Q15717,1
n5726,Q49AS9,1
n5731,Q00416,1
n5732,Q00416,1
n5732,Q07807,1
n5788,P84104,1
n5788,Q8VE97,1
n5789,P84104,1
n5819,P15646,1
n5819,P25635,1
n5819,P32899,1
n5819,P33750,1
n5819,P34247,1
n5819,P38882,1
n5819,P39990,1
n5819,P40055,1
n5819,P42945,1
n5819,P47083,1
n5819,P53276,1
n5819,P53941,1
n5819,Q02354,1
n5819,Q02931,1
n5819,Q04177,1
n5819,Q04217,1
n5819,Q04305,1
n5819,Q04500,1
n5819,Q05022,1
n5819,Q05946,1
n5819,Q06506,1
n5819,Q06679,1
n5819,Q08492,1
n5819,Q12136,1
n5819,Q12220,1
n5819,Q12460,1
n5819,Q12499,1
n5819,Q99207,1
n5820,P33399,1
n5820,Q02555,1
n5820,Q12499,1
n5821,A6ZPU3,1
n5821,P33399,1
n5821,Q02555,1
n5821,Q12499,1
n5847,P27048,1
n5847,P57784,1
n5847,P62305,1
n5847,P62307,1
n5847,P62315,1
n5847,P62317,1
n5847,P62320,1
n5847,P63163,1
n5847,P84104,1
n5847,Q62241,1
n5847,Q62376,1
n5847,Q6PDM2,1
n5847,Q8VE18,1
n5945,P30620,1
n5970,Q00416,1
n5970,Q07807,1
n5971,Q00416,1
n5971,Q07807,1
n6004,Q07807,1
n6005,P17214,1
n6005,P32807,1
n6005,P38996,1
n6005,P53617,1
n6005,Q03096,1
n6005,Q04437,1
n6005,Q07807,1
n6005,Q0P7C9,1
n6006,Q07807,1
n6007,P17214,1
n6007,P32807,1
n6007,P38996,1
n6007,P53617,1
n6007,Q03096,1
n6007,Q04437,1
n6007,Q07807,1
n6007,Q0P7C9,1
n6008,P19736,1
n6008,P21372,1
n6008,P32524,1
n6008,P32581,1
n6008,P33334,1
n6008,P33399,1
n6008,P40018,1
n6008,P40204,1
n6008,P40565,1
n6008,P40567,1
n6008,P43321,1
n6008,P49955,1
n6008,P53617,1
n6008,P53830,1
n6008,P54999,1
n6008,Q02260,1
n6008,Q02554,1
n6008,Q04693,1
n6008,Q06217,1
n6008,Q07350,1
n6008,Q08963,1
n6008,Q99181,1
n6009,P19736,1
n6009,P21372,1
n6009,P32524,1
n6009,P32581,1
n6009,P33334,1
n6009,P33399,1
n6009,P40018,1
n6009,P40204,1
n6009,P40565,1
n6009,P40567,1
n6009,P43321,1
n6009,P49955,1
n6009,P53617,1
n6009,P53830,1
n6009,P54999,1
n6009,Q02260,1
n6009,Q02554,1
n6009,Q04693,1
n6009,Q06217,1
n6009,Q07350,1
n6009,Q07807,1
n6009,Q08963,1
n6009,Q99181,1
n6020,P19735,1
n6020,P20053,1
n6020,P23394,1
n6020,P25337,1
n6020,P32581,1
n6020,P32639,1
n6020,P33334,1
n6020,P33399,1
n6020,P33411,1
n6020,P36048,1
n6020,P38203,1
n6020,P38282,1
n6020,P39990,1
n6020,P40018,1
n6020,P40070,1
n6020,P40089,1
n6020,P40204,1
n6020,P40968,1
n6020,P43321,1
n6020,P47093,1
n6020,P49704,1
n6020,P53905,1
n6020,P54999,1
n6020,P57743,1
n6020,Q00723,1
n6020,Q02260,1
n6020,Q03338,1
n6020,Q06217,1
n6020,Q06406,1
n6020,Q06819,1
n6020,Q12368,1
n6020,Q12420,1
n6022,Q12499,1
n6023,Q12499,1
n6028,G5EGR6,1
n6029,Q07807,1
n6030,Q07807,1
n6032,P33399,1
n6032,Q02555,1
n6032,Q12499,1
n6034,P33399,1
n6034,Q02555,1
n6034,Q12499,1
n6035,P33399,1
n6036,P33399,1
n6077,Q07807,1
n6118,P30620,1
n6118,Q07807,1
n6119,P32581,1
n6119,P32605,1
n6119,P33203,1
n6119,P33334,1
n6119,P39682,1
n6119,P40018,1
n6119,P40204,1
n6119,P43321,1
n6119,P53207,1
n6119,P53617,1
n6119,P54999,1
n6119,Q00539,1
n6119,Q00916,1
n6119,Q02260,1
n6119,Q03776,1
n6119,Q03782,1
n6119,Q05900,1
n6119,Q06217,1
n6119,Q07508,1
n6120,P32581,1
n6120,P32605,1
n6120,P33203,1
n6120,P33334,1
n6120,P39682,1
n6120,P40018,1
n6120,P40204,1
n6120,P43321,1
n6120,P53207,1
n6120,P53617,1
n6120,P54999,1
n6120,Q00539,1
n6120,Q00916,1
n6120,Q02260,1
n6120,Q03776,1
n6120,Q03782,1
n6120,Q05900,1
n6120,Q06217,1
n6120,Q07508,1
n6130,P21538,1
n6130,Q00416,1
n6131,P21538,1
n6131,Q00416,1
n6133,Q07807,1
n6134,P19735,1
n6134,P20053,1
n6134,P23394,1
n6134,P25337,1
n6134,P32581,1
n6134,P32639,1
n6134,P33334,1
n6134,P33399,1
n6134,P33411,1
n6134,P36048,1
n6134,P38203,1
n6134,P38282,1
n6134,P39990,1
n6134,P40018,1
n6134,P40070,1
n6134,P40089,1
n6134,P40204,1
n6134,P40968,1
n6134,P43321,1
n6134,P47093,1
n6134,P49704,1
n6134,P53905,1
n6134,P54999,1
n6134,P57743,1
n6134,Q00723,1
n6134,Q02260,1
n6134,Q03338,1
n6134,Q06217,1
n6134,Q06406,1
n6134,Q06819,1
n6134,Q12368,1
n6134,Q12420,1
n6135,P19735,1
n6135,P20053,1
n6135,P23394,1
n6135,P25337,1
n6135,P32581,1
n6135,P32639,1
n6135,P33334,1
n6135,P33399,1
n6135,P33411,1
n6135,P36048,1
n6135,P38203,1
n6135,P38282,1
n6135,P39990,1
n6135,P40018,1
n6135,P40070,1
n6135,P40089,1
n6135,P40204,1
n6135,P40968,1
n6135,P43321,1
n6135,P47093,1
n6135,P49704,1
n6135,P53905,1
n6135,P54999,1
n6135,P57743,1
n6135,Q00723,1
n6135,Q02260,1
n6135,Q03338,1
n6135,Q06217,1
n6135,Q06406,1
n6135,Q06819,1
n6135,Q12368,1
n6135,Q12420,1
n6136,P19735,1
n6136,P20053,1
n6136,P23394,1
n6136,P25337,1
n6136,P32581,1
n6136,P32639,1
n6136,P33334,1
n6136,P33399,1
n6136,P33411,1
n6136,P36048,1
n6136,P38203,1
n6136,P38282,1
n6136,P39990,1
n6136,P40018,1
n6136,P40070,1
n6136,P40089,1
n6136,P40204,1
n6136,P40968,1
n6136,P43321,1
n6136,P47093,1
n6136,P49704,1
n6136,P53905,1
n6136,P54999,1
n6136,P57743,1
n6136,Q00723,1
n6136,Q02260,1
n6136,Q03338,1
n6136,Q06217,1
n6136,Q06406,1
n6136,Q06819,1
n6136,Q12368,1
n6136,Q12420,1
n6137,P19735,1
n6137,P20053,1
n6137,P23394,1
n6137,P25337,1
n6137,P32581,1
n6137,P32639,1
n6137,P33334,1
n6137,P33399,1
n6137,P33411,1
n6137,P36048,1
n6137,P38203,1
n6137,P38282,1
n6137,P39990,1
n6137,P40018,1
n6137,P40070,1
n6137,P40089,1
n6137,P40204,1
n6137,P40968,1
n6137,P43321,1
n6137,P47093,1
n6137,P49704,1
n6137,P53905,1
n6137,P54999,1
n6137,P57743,1
n6137,Q00723,1
n6137,Q02260,1
n6137,Q03338,1
n6137,Q06217,1
n6137,Q06406,1
n6137,Q06819,1
n6137,Q12368,1
n6137,Q12420,1
n6139,Q00416,1
n6139,Q07807,1
n6140,Q00416,1
n6140,Q07807,1
n6141,P11632,1
n6141,P11633,1
n6141,P15938,1
n6141,P19735,1
n6141,P20053,1
n6141,P25337,1
n6141,P32639,1
n6141,P33334,1
n6141,P33399,1
n6141,P33411,1
n6141,P36048,1
n6141,P38203,1
n6141,P38282,1
n6141,P39990,1
n6141,P40070,1
n6141,P40089,1
n6141,P47093,1
n6141,P49704,1
n6141,P49960,1
n6141,P53905,1
n6141,P57743,1
n6141,Q00723,1
n6141,Q03338,1
n6141,Q06406,1
n6141,Q06819,1
n6141,Q12368,1
n6141,Q12420,1
n6142,P11632,1
n6142,P11633,1
n6142,P15938,1
n6142,P19735,1
n6142,P20053,1
n6142,P25337,1
n6142,P32639,1
n6142,P33334,1
n6142,P33399,1
n6142,P33411,1
n6142,P36048,1
n6142,P38203,1
n6142,P38282,1
n6142,P39990,1
n6142,P40070,1
n6142,P40089,1
n6142,P47093,1
n6142,P49704,1
n6142,P49960,1
n6142,P53905,1
n6142,P57743,1
n6142,Q00723,1
n6142,Q03338,1
n6142,Q06406,1
n6142,Q06819,1
n6142,Q12368,1
n6142,Q12420,1
n6144,Q07807,1
n6155,G5EGR6,1
n6155,Q17339,1
n6159,P15646,1
n6159,P25635,1
n6159,P32899,1
n6159,P33750,1
n6159,P34247,1
n6159,P38882,1
n6159,P39990,1
n6159,P40055,1
n6159,P42945,1
n6159,P47083,1
n6159,P53276,1
n6159,P53941,1
n6159,Q02354,1
n6159,Q02931,1
n6159,Q04177,1
n6159,Q04217,1
n6159,Q04305,1
n6159,Q04500,1
n6159,Q05022,1
n6159,Q05946,1
n6159,Q06506,1
n6159,Q06679,1
n6159,Q08492,1
n6159,Q12136,1
n6159,Q12220,1
n6159,Q12460,1
n6159,Q12499,1
n6159,Q99207,1
n6162,Q00416,1
n6163,Q00416,1
n6163,Q07807,1
n6164,Q00416,1
n6164,Q07807,1
n6165,Q00416,1
n6165,Q07807,1
n6171,P91240,1
n6171,Q8MXS2,1
n6171,Q9N3S3,1
n6171,Q9U2U0,1
n638,Q13148,1
n638,Q9HCE1,1
n643,P0AED5,1
n643,P69913,1
n690,P84104,1
n690,Q8VE97,1
n695,P19785,1
n695,P62806,1
n695,Q61164,1
n695,Q9Z2D6,1
n717,P05455,1
n717,P60484,1
n717,Q14764,1
n718,P05455,1
n718,P60484,1
n718,Q14764,1
n726,Q07807,1
n739,Q07807,1
n741,Q07807,1
n742,Q07807,1
n745,P38996,1
n745,Q07807,1
n785,Q07807,1
n343014,Q13148,0
n4629,Q13148,0
n5731,Q13148,0
n6162,Q13148,0
n332,Q13148,0
n3833,Q13148,0
n438,Q13148,0
n4469,Q13148,0
n562,Q13148,0
n343059,Q13148,0
n343687,Q13148,0
n5196,Q13148,0
n3831,Q13148,0
n4326,Q13148,0
n4372,Q13148,0
n4373,Q13148,0
n343084,Q13148,0
n333534,Q13148,0
n337770,Q13148,0
n339095,Q13148,0
n339527,Q13148,0
n339579,Q13148,0
n340183,Q13148,0
n341873,Q13148,0
n342231,Q13148,0
n342860,Q13148,0
n346329,Q13148,0
n386411,Q13148,0
n2110,Q13148,0
n2156,Q13148,0
n263563,Q13148,0
n264581,Q13148,0
n265007,Q13148,0
n266286,Q13148,0
n267141,Q13148,0
n268366,Q13148,0
n277358,Q13148,0
n281603,Q13148,0
n282401,Q13148,0
n282629,Q13148,0
n283662,Q13148,0
n292032,Q13148,0
n292173,Q13148,0
n292255,Q13148,0
n292646,Q13148,0
n293082,Q13148,0
n293443,Q13148,0
n294316,Q13148,0
n294330,Q13148,0
n294814,Q13148,0
n295076,Q13148,0
n295319,Q13148,0
n296137,Q13148,0
n296763,Q13148,0
n296903,Q13148,0
n297626,Q13148,0
n297630,Q13148,0
n297644,Q13148,0
n343086,Q13148,0
n343363,Q13148,0
n343796,Q13148,0
n411894,Q13148,0
n412091,Q13148,0
n412800,Q13148,0
n413245,Q13148,0
n413315,Q13148,0
n413612,Q13148,0
n413674,Q13148,0
n413798,Q13148,0
n413819,Q13148,0
n413910,Q13148,0
n414322,Q13148,0
n414362,Q13148,0
n414631,Q13148,0
n415292,Q13148,0
n415394,Q13148,0
n415906,Q13148,0
n416250,Q13148,0
n416644,Q13148,0
n417452,Q13148,0
n418868,Q13148,0
n420680,Q13148,0
n420689,Q13148,0
n420858,Q13148,0
n422222,Q13148,0
n422815,Q13148,0
n422824,Q13148,0
n422923,Q13148,0
n423074,Q13148,0
n423077,Q13148,0
n423095,Q13148,0
n423277,Q13148,0
n423451,Q13148,0
n423538,Q13148,0
n423862,Q13148,0
n423898,Q13148,0
n5789,Q13148,0
n2170,Q13148,0
n4484,Q13148,0
n4877,Q13148,0
n4880,Q13148,0
n4887,Q13148,0
n4908,Q13148,0
n5627,Q13148,0
n6004,Q13148,0
n6006,Q13148,0
n6029,Q13148,0
n6030,Q13148,0
n6077,Q13148,0
n6133,Q13148,0
n6144,Q13148,0
n726,Q13148,0
n739,Q13148,0
n741,Q13148,0
n742,Q13148,0
n785,Q13148,0
n4428,Q13148,0
n4429,Q13148,0
n4430,Q13148,0
n4431,Q13148,0
n4432,Q13148,0
n4433,Q13148,0
n4434,Q13148,0
n4435,Q13148,0
n4436,Q13148,0
n4437,Q13148,0
n4438,Q13148,0
n4439,Q13148,0
n177816,Q13148,0
n177817,Q13148,0
n177965,Q13148,0
n178012,Q13148,0
n178094,Q13148,0
n178096,Q13148,0
n178110,Q13148,0
n178123,Q13148,0
n178127,Q13148,0
n178128,Q13148,0
n178133,Q13148,0
n178134,Q13148,0
n178162,Q13148,0
n178164,Q13148,0
n223,Q13148,0
n326772,Q13148,0
n327487,Q13148,0
n327490,Q13148,0
n327529,Q13148,0
n327619,Q13148,0
n327662,Q13148,0
n327941,Q13148,0
n328736,Q13148,0
n331420,Q13148,0
n6028,Q13148,0
n127,Q13148,0
n342232,Q13148,0
n342359,Q13148,0
n342602,Q13148,0
n342695,Q13148,0
n345502,Q13148,0
n346376,Q13148,0
n370930,Q13148,0
n385302,Q13148,0
n406795,Q13148,0
n406899,Q13148,0
n407936,Q13148,0
n417921,Q13148,0
n376188,Q13148,0
n274468,Q13148,0
n415449,Q13148,0
n338533,Q13148,0
n338879,Q13148,0
n340576,Q13148,0
n342500,Q13148,0
n344638,Q13148,0
n363658,Q13148,0
n368608,Q13148,0
n369376,Q13148,0
n375854,Q13148,0
n381081,Q13148,0
n385064,Q13148,0
n407442,Q13148,0
n343081,Q13148,0
n643,Q13148,0
n338443,Q13148,0
n342053,Q13148,0
n342429,Q13148,0
n376248,Q13148,0
n377919,Q13148,0
n379637,Q13148,0
n380714,Q13148,0
n380761,Q13148,0
n387048,Q13148,0
n407513,Q13148,0
n409684,Q13148,0
n410131,Q13148,0
n265149,Q13148,0
n265990,Q13148,0
n267405,Q13148,0
n269901,Q13148,0
n275106,Q13148,0
n275712,Q13148,0
n276276,Q13148,0
n277818,Q13148,0
n279029,Q13148,0
n279479,Q13148,0
n280380,Q13148,0
n283842,Q13148,0
n291161,Q13148,0
n295079,Q13148,0
n414175,Q13148,0
n415254,Q13148,0
n422898,Q13148,0
n263510,Q13148,0
n263549,Q13148,0
n263936,Q13148,0
n263960,Q13148,0
n263973,Q13148,0
n264048,Q13148,0
n264146,Q13148,0
n264314,Q13148,0
n264410,Q13148,0
n264493,Q13148,0
n264602,Q13148,0
n264766,Q13148,0
n264998,Q13148,0
n265125,Q13148,0
n265216,Q13148,0
n265226,Q13148,0
n265319,Q13148,0
n265327,Q13148,0
n265334,Q13148,0
n265359,Q13148,0
n265419,Q13148,0
n265511,Q13148,0
n265594,Q13148,0
n265651,Q13148,0
n265707,Q13148,0
n265891,Q13148,0
n265934,Q13148,0
n266012,Q13148,0
n266174,Q13148,0
n266285,Q13148,0
n266341,Q13148,0
n266402,Q13148,0
n266439,Q13148,0
n266445,Q13148,0
n266462,Q13148,0
n266489,Q13148,0
n266500,Q13148,0
n266697,Q13148,0
n266717,Q13148,0
n266732,Q13148,0
n266784,Q13148,0
n266839,Q13148,0
n266850,Q13148,0
n266893,Q13148,0
n266959,Q13148,0
n267040,Q13148,0
n267287,Q13148,0
n267289,Q13148,0
n267478,Q13148,0
n267527,Q13148,0
n267573,Q13148,0
n267585,Q13148,0
n267662,Q13148,0
n267689,Q13148,0
n267729,Q13148,0
n267792,Q13148,0
n267929,Q13148,0
n267990,Q13148,0
n268098,Q13148,0
n268158,Q13148,0
n268168,Q13148,0
n268206,Q13148,0
n268252,Q13148,0
n268260,Q13148,0
n268281,Q13148,0
n268336,Q13148,0
n268433,Q13148,0
n268463,Q13148,0
n268548,Q13148,0
n268650,Q13148,0
n268680,Q13148,0
n268784,Q13148,0
n268815,Q13148,0
n268826,Q13148,0
n268841,Q13148,0
n268866,Q13148,0
n268949,Q13148,0
n268966,Q13148,0
n269111,Q13148,0
n269140,Q13148,0
n269288,Q13148,0
n269312,Q13148,0
n269349,Q13148,0
n269390,Q13148,0
n269419,Q13148,0
n269421,Q13148,0
n269425,Q13148,0
n269437,Q13148,0
n269440,Q13148,0
n269451,Q13148,0
n269515,Q13148,0
n269586,Q13148,0
n269610,Q13148,0
n269615,Q13148,0
n269625,Q13148,0
n269634,Q13148,0
n269733,Q13148,0
n269762,Q13148,0
n269789,Q13148,0
n269830,Q13148,0
n269902,Q13148,0
n269926,Q13148,0
n269951,Q13148,0
n269999,Q13148,0
n270333,Q13148,0
n270436,Q13148,0
n270539,Q13148,0
n270550,Q13148,0
n270601,Q13148,0
n270616,Q13148,0
n270627,Q13148,0
n270637,Q13148,0
n270643,Q13148,0
n270653,Q13148,0
n270697,Q13148,0
n270755,Q13148,0
n270765,Q13148,0
n270887,Q13148,0
n270913,Q13148,0
n270914,Q13148,0
n270960,Q13148,0
n270979,Q13148,0
n270988,Q13148,0
n271076,Q13148,0
n271081,Q13148,0
n271131,Q13148,0
n271140,Q13148,0
n271192,Q13148,0
n271260,Q13148,0
n271302,Q13148,0
n271375,Q13148,0
n271459,Q13148,0
n271471,Q13148,0
n271498,Q13148,0
n271637,Q13148,0
n271659,Q13148,0
n271730,Q13148,0
n271776,Q13148,0
n271858,Q13148,0
n271859,Q13148,0
n271869,Q13148,0
n271880,Q13148,0
n271929,Q13148,0
n271949,Q13148,0
n272021,Q13148,0
n272030,Q13148,0
n272083,Q13148,0
n272098,Q13148,0
n272107,Q13148,0
n272120,Q13148,0
n272174,Q13148,0
n272178,Q13148,0
n272243,Q13148,0
n272244,Q13148,0
n272424,Q13148,0
n272441,Q13148,0
n272444,Q13148,0
n272525,Q13148,0
n272581,Q13148,0
n272587,Q13148,0
n272767,Q13148,0
n272806,Q13148,0
n272926,Q13148,0
n272943,Q13148,0
n272989,Q13148,0
n272997,Q13148,0
n273069,Q13148,0
n273081,Q13148,0
n273429,Q13148,0
n273432,Q13148,0
n273506,Q13148,0
n273508,Q13148,0
n273652,Q13148,0
n273704,Q13148,0
n273720,Q13148,0
n273783,Q13148,0
n273794,Q13148,0
n273857,Q13148,0
n273938,Q13148,0
n273955,Q13148,0
n274025,Q13148,0
n274038,Q13148,0
n274101,Q13148,0
n274126,Q13148,0
n274289,Q13148,0
n274293,Q13148,0
n274308,Q13148,0
n274314,Q13148,0
n274378,Q13148,0
n274431,Q13148,0
n274521,Q13148,0
n274628,Q13148,0
n274647,Q13148,0
n274661,Q13148,0
n274688,Q13148,0
n274689,Q13148,0
n274741,Q13148,0
n274837,Q13148,0
n274875,Q13148,0
n274880,Q13148,0
n274891,Q13148,0
n274929,Q13148,0
n274998,Q13148,0
n275006,Q13148,0
n275061,Q13148,0
n275140,Q13148,0
n275153,Q13148,0
n275239,Q13148,0
n275266,Q13148,0
n275296,Q13148,0
n275336,Q13148,0
n275559,Q13148,0
n275609,Q13148,0
n275622,Q13148,0
n275643,Q13148,0
n275690,Q13148,0
n275711,Q13148,0
n275777,Q13148,0
n275811,Q13148,0
n275837,Q13148,0
n275858,Q13148,0
n275917,Q13148,0
n275947,Q13148,0
n276034,Q13148,0
n276105,Q13148,0
n276118,Q13148,0
n276157,Q13148,0
n276224,Q13148,0
n4428,Q9HCE1,0
n4429,Q9HCE1,0
n4430,Q9HCE1,0
n4431,Q9HCE1,0
n4432,Q9HCE1,0
n4433,Q9HCE1,0
n4434,Q9HCE1,0
n4435,Q9HCE1,0
n4436,Q9HCE1,0
n4437,Q9HCE1,0
n4438,Q9HCE1,0
n4439,Q9HCE1,0
n332,Q9HCE1,0
n3833,Q9HCE1,0
n438,Q9HCE1,0
n4469,Q9HCE1,0
n562,Q9HCE1,0
n643,Q9HCE1,0
n328,Q9HCE1,0
n3826,Q9HCE1,0
n434,Q9HCE1,0
n4878,Q9HCE1,0
n559,Q9HCE1,0
n3831,Q9HCE1,0
n4326,Q9HCE1,0
n4372,Q9HCE1,0
n4373,Q9HCE1,0
n5196,Q9HCE1,0
n2110,Q9HCE1,0
n2156,Q9HCE1,0
n263563,Q9HCE1,0
n264581,Q9HCE1,0
n265007,Q9HCE1,0
n266286,Q9HCE1,0
n267141,Q9HCE1,0
n268366,Q9HCE1,0
n277358,Q9HCE1,0
n281603,Q9HCE1,0
n282401,Q9HCE1,0
n282629,Q9HCE1,0
n283662,Q9HCE1,0
n292032,Q9HCE1,0
n292173,Q9HCE1,0
n292255,Q9HCE1,0
n292646,Q9HCE1,0
n293082,Q9HCE1,0
n293443,Q9HCE1,0
n294316,Q9HCE1,0
n294330,Q9HCE1,0
n294814,Q9HCE1,0
n295076,Q9HCE1,0
n295319,Q9HCE1,0
n296137,Q9HCE1,0
n296763,Q9HCE1,0
n296903,Q9HCE1,0
n297626,Q9HCE1,0
n297630,Q9HCE1,0
n297644,Q9HCE1,0
n343086,Q9HCE1,0
n343363,Q9HCE1,0
n343796,Q9HCE1,0
n411894,Q9HCE1,0
n412091,Q9HCE1,0
n412800,Q9HCE1,0
n413245,Q9HCE1,0
n413315,Q9HCE1,0
n413612,Q9HCE1,0
n413674,Q9HCE1,0
n413798,Q9HCE1,0
n413819,Q9HCE1,0
n413910,Q9HCE1,0
n414322,Q9HCE1,0
n414362,Q9HCE1,0
n414631,Q9HCE1,0
n415292,Q9HCE1,0
n415394,Q9HCE1,0
n415906,Q9HCE1,0
n416250,Q9HCE1,0
n416644,Q9HCE1,0
n417452,Q9HCE1,0
n418868,Q9HCE1,0
n420680,Q9HCE1,0
n420689,Q9HCE1,0
n420858,Q9HCE1,0
n422222,Q9HCE1,0
n422815,Q9HCE1,0
n422824,Q9HCE1,0
n422923,Q9HCE1,0
n423074,Q9HCE1,0
n423077,Q9HCE1,0
n423095,Q9HCE1,0
n423277,Q9HCE1,0
n423451,Q9HCE1,0
n423538,Q9HCE1,0
n423862,Q9HCE1,0
n423898,Q9HCE1,0
n5789,Q9HCE1,0
n274468,Q9HCE1,0
n415449,Q9HCE1,0
n417921,Q9HCE1,0
n376188,Q9HCE1,0
n263510,Q9HCE1,0
n263549,Q9HCE1,0
n263936,Q9HCE1,0
n263960,Q9HCE1,0
n263973,Q9HCE1,0
n264048,Q9HCE1,0
n264146,Q9HCE1,0
n264314,Q9HCE1,0
n264410,Q9HCE1,0
n264493,Q9HCE1,0
n264602,Q9HCE1,0
n264766,Q9HCE1,0
n264998,Q9HCE1,0
n265125,Q9HCE1,0
n265216,Q9HCE1,0
n265226,Q9HCE1,0
n265319,Q9HCE1,0
n265327,Q9HCE1,0
n265334,Q9HCE1,0
n265359,Q9HCE1,0
n265419,Q9HCE1,0
n265511,Q9HCE1,0
n265594,Q9HCE1,0
n265651,Q9HCE1,0
n265707,Q9HCE1,0
n265891,Q9HCE1,0
n265934,Q9HCE1,0
n266012,Q9HCE1,0
n266174,Q9HCE1,0
n266285,Q9HCE1,0
n266341,Q9HCE1,0
n266402,Q9HCE1,0
n266439,Q9HCE1,0
n266445,Q9HCE1,0
n266462,Q9HCE1,0
n266489,Q9HCE1,0
n266500,Q9HCE1,0
n266697,Q9HCE1,0
n332,P35637,0
n3833,P35637,0
n438,P35637,0
n4469,P35637,0
n562,P35637,0
n4428,P35637,0
n4429,P35637,0
n4430,P35637,0
n4431,P35637,0
n4432,P35637,0
n4433,P35637,0
n4434,P35637,0
n4435,P35637,0
n4436,P35637,0
n4437,P35637,0
n4438,P35637,0
n4439,P35637,0
n5196,P35637,0
n643,P35637,0
n3831,P35637,0
n4326,P35637,0
n4372,P35637,0
n4373,P35637,0
n343014,P35637,0
n4629,P35637,0
n5731,P35637,0
n6162,P35637,0
n417921,P35637,0
n274468,P35637,0
n415449,P35637,0
n343059,P35637,0
n343687,P35637,0
n2110,P35637,0
n2156,P35637,0
n263563,P35637,0
n264581,P35637,0
n265007,P35637,0
n266286,P35637,0
n267141,P35637,0
n268366,P35637,0
n277358,P35637,0
n281603,P35637,0
n282401,P35637,0
n282629,P35637,0
n283662,P35637,0
n292032,P35637,0
n292173,P35637,0
n292255,P35637,0
n292646,P35637,0
n293082,P35637,0
n293443,P35637,0
n294316,P35637,0
n294330,P35637,0
n294814,P35637,0
n295076,P35637,0
n295319,P35637,0
n296137,P35637,0
n296763,P35637,0
n296903,P35637,0
n297626,P35637,0
n297630,P35637,0
n297644,P35637,0
n343086,P35637,0
n343363,P35637,0
n343796,P35637,0
n411894,P35637,0
n412091,P35637,0
n412800,P35637,0
n413245,P35637,0
n413315,P35637,0
n413612,P35637,0
n413674,P35637,0
n413798,P35637,0
n413819,P35637,0
n413910,P35637,0
n414322,P35637,0
n414362,P35637,0
n414631,P35637,0
n415292,P35637,0
n415394,P35637,0
n415906,P35637,0
n416250,P35637,0
n416644,P35637,0
n417452,P35637,0
n418868,P35637,0
n420680,P35637,0
n420689,P35637,0
n420858,P35637,0
n422222,P35637,0
n422815,P35637,0
n422824,P35637,0
n422923,P35637,0
n423074,P35637,0
n423077,P35637,0
n423095,P35637,0
n423277,P35637,0
n423451,P35637,0
n423538,P35637,0
n423862,P35637,0
n423898,P35637,0
n5789,P35637,0
n263510,P35637,0
n263549,P35637,0
n263936,P35637,0
n263960,P35637,0
n263973,P35637,0
n264048,P35637,0
n264146,P35637,0
n264314,P35637,0
n264410,P35637,0
n264493,P35637,0
n264602,P35637,0
n264766,P35637,0
n264998,P35637,0
n265125,P35637,0
n265216,P35637,0
n265226,P35637,0
n265319,P35637,0
n265327,P35637,0
n265334,P35637,0
n265359,P35637,0
n265419,P35637,0
n265511,P35637,0
n265594,P35637,0
n265651,P35637,0
n265707,P35637,0
n265891,P35637,0
n265934,P35637,0
n266012,P35637,0
n266174,P35637,0
n266285,P35637,0
n266341,P35637,0
n266402,P35637,0
n266439,P35637,0
n266445,P35637,0
n266462,P35637,0
n266489,P35637,0
n266500,P35637,0
n266697,P35637,0
n266717,P35637,0
n266732,P35637,0
n266784,P35637,0
n266839,P35637,0
n266850,P35637,0
n266893,P35637,0
n266959,P35637,0
n267040,P35637,0
n267287,P35637,0
n267289,P35637,0
n267478,P35637,0
n267527,P35637,0
n267573,P35637,0
n267585,P35637,0
n267662,P35637,0
n267689,P35637,0
n267729,P35637,0
n267792,P35637,0
n267929,P35637,0
n267990,P35637,0
n268098,P35637,0
n268158,P35637,0
n268168,P35637,0
n268206,P35637,0
n268252,P35637,0
n268260,P35637,0
n268281,P35637,0
n268336,P35637,0
n268433,P35637,0
n268463,P35637,0
n268548,P35637,0
n268650,P35637,0
n268680,P35637,0
n268784,P35637,0
n268815,P35637,0
n268826,P35637,0
n268841,P35637,0
n268866,P35637,0
n268949,P35637,0
n268966,P35637,0
n269111,P35637,0
n269140,P35637,0
n269288,P35637,0
n269312,P35637,0
n269349,P35637,0
n269390,P35637,0
n269419,P35637,0
n269421,P35637,0
n269425,P35637,0
