ncID,tarID,Interaction
SNHG7,P35637,1
ARSD-AS1,P35637,1
PRKX-AS1,P35637,1
WWC3-AS1,P35637,1
FRMPD4-AS1,P35637,1
GS1-600G8.3,P35637,1
GS1-594A7.3,P35637,1
NHS-AS1,P35637,1
PHKA2-AS1,P35637,1
PHEX-AS1,P35637,1
ZFX-AS1,P35637,1
PCYT1B-AS1,P35637,1
GK-IT1,P35637,1
GK-AS1,P35637,1
TAB3-AS1,P35637,1
TAB3-AS2,P35637,1
DMD-AS3,P35637,1
MID1IP1-AS1,P35637,1
CASK-AS1,P35637,1
NDP-AS1,P35637,1
ZNF674-AS1,P35637,1
ZNF630-AS1,P35637,1
SYP-AS1,P35637,1
KDM5C-IT1,P35637,1
SPIN4-AS1,P35637,1
ARHGEF9-IT1,P35637,1
IGBP1-AS2,P35637,1
IGBP1-AS1,P35637,1
DLG3-AS1,P35637,1
PHKA1-AS1,P35637,1
XIST,P35637,1
JPX,P35637,1
PABPC5-AS1,P35637,1
DIAPH2-AS1,P35637,1
TRMT2B-AS1,P35637,1
ARMCX3-AS1,P35637,1
LINC00630,P35637,1
TCEAL3-AS1,P35637,1
MORF4L2-AS1,P35637,1
AMMECR1-IT1,P35637,1
SLC25A5-AS1,P35637,1
XIAP-AS1,P35637,1
HS6ST2-AS1,P35637,1
MIR503HG,P35637,1
LINC00629,P35637,1
LINC00892,P35637,1
FGF13-AS1,P35637,1
LINC00632,P35637,1
SPANXA2-OT1,P35637,1
FMR1-AS1,P35637,1
MAGEA8-AS1,P35637,1
LINC00894,P35637,1
HCFC1-AS1,P35637,1
TMLHE-AS1,P35637,1
ZFY-AS1,P35637,1
LINC00278,P35637,1
LINC00279,P35637,1
TTTY11,P35637,1
TTTY15,P35637,1
NLGN4Y-AS1,P35637,1
TTTY14,P35637,1
TTTY10,P35637,1
RMDN2-AS1,P42574,0
TIPARP-AS1,P55075,0
AC005831.1,P42345,0
AC092620.2,Q86V81,0
UBOX5-AS1,Q15633,0
PCAT6,Q13247,0
AP001043.1,P03950,0
AC010745.2,P06493,0
ACVR2B-AS1,Q9H307,0
LINC00687,P51532,0
LINC00211,Q9UKF6,0
LINC00842,P51531,0
STARD13-AS,Q05519,0
PCDH9-AS2,Q96QC0,0
SEC24B-AS1,P38398,0
AP000356.2,Q9P2I0,0
AC083843.1,Q01844,0
LINC00379,Q01130,0
LINC00982,Q07812,0
LINC00355,O15392,0
LINC00587,Q86U44,0
EMX2OS,Q03164,0
SNHG8,Q16630,0
BACH1-IT3,O94906,0
HMBOX1-IT1,Q9UBU9,0
LINC00698,Q86U44,0
FREM2-AS1,Q14103,0
CYB561D2,P55075,0
H19,P12004,0
ZNF32-AS1,P01106,0
SNHG4,Q15233,0
LINC00626,Q13330,0
NEBL-AS1,Q13315,0
WDR86-AS1,Q14103,0
LINC00343,P31483,0
AC010890.1,P49918,0
AC004947.2,Q13315,0
AC012593.1,P38919,0
LINC00400,Q8TEY5,0
AC005009.2,Q9UKA9,0
AC116614.1,P52756,0
PRR7-AS1,P31269,0
LOXL1-AS1,O43809,0
C22orf34,Q96PU8,0
MYO16-AS1,Q01130,0
AC011995.1,P01344,0
LINC00963,P05412,0
AC074286.1,P10415,0
LYST-AS1,A0AV96,0
RASA3-IT1,Q9H0L4,0
AC009970.1,O15042,0
AC009965.1,Q8WYQ5,0
AC073987.1,Q86U44,0
AC017083.2,P03950,0
OTX2-AS1,P01344,0
DIO2-AS1,O95639,0
RASA2-IT1,P38398,0
ESRG,Q8N684,0
LINC00587,P55075,0
AC007319.1,Q08170,0
AF131216.5,O75821,0
LINC00400,Q07812,0
AC003009.1,Q8WXF1,0
DNAJC27-AS1,P38432,0
AC016722.2,Q16665,0
AC067852.1,P38398,0
C16orf97,Q99700,0
TMEM44-AS1,Q86U44,0
CTD-2297D10.2,Q01094,0
AC010096.1,O75821,0
AC008703.1,P05121,0
AC017074.2,P01344,0
HIF1A-AS2,P01344,0
AC083799.1,P52272,0
AC092296.1,Q9H0L4,0
RBMS3-AS1,Q01094,0
LINC00477,P19838,0
MIR181A2HG,P12004,0
LINC00838,Q92900,0
BRWD1-IT1,O95931,0
AC091047.1,Q9UBU9,0
FER1L6-AS1,Q15233,0
ALKBH3-AS1,Q9UKA9,0
KRTAP5-AS1,O75530,0
KCNIP2-AS1,Q86V81,0
PLCH1-AS2,P49918,0
AC011193.1,Q9H0L4,0
LINC00457,P51532,0
FOXN3-AS1,Q8TEY5,0
AP000432.2,P51531,0
LINC00205,P06493,0
CTD-2194D22.4,Q13330,0
BOK-AS1,Q9H0L4,0
CHRM3-AS1,Q00839,0
LINC00378,P14866,0
ZNRF3-AS1,Q07955,0
TAB3-AS2,Q96QC0,0
LINC00851,P03950,0
MIR22HG,P51531,0
LINC00326,Q86U44,0
TBL1XR1-AS1,P28358,0
IGF2-AS,A0AV96,0
AC053503.4,Q16630,0
UFL1-AS1,P14866,0
LINC00642,Q92597,0
HM13-IT1,Q92900,0
DIAPH3-AS2,O76093,0
AL512652.1,P38919,0
ADPGK-AS1,Q53F19,0
PVT1,Q15022,0
TTLL11-IT1,P42224,0
ZFAS1,O14746,0
AC020928.2,P98175,0
EGFLAM-AS3,O75821,0
AC016722.2,Q9BXM7,0
AC147651.3,Q99988,0
AC091153.4,Q10570,0
AC020743.2,P38398,0
WDR86-AS1,Q13330,0
AC113607.1,Q96PU8,0
LINC00269,P05412,0
LINC00524,Q8TAD8,0
ASH1L-IT1,P51531,0
LNX1-AS1,Q9P2I0,0
AL132709.1,P05121,0
MAGI2-AS1,B1AKI9,0
CACNA1C-AS2,P51531,0
HIF1A-AS1,Q16665,0
SOX21-AS1,Q15910,0
LINC00106,P01106,0
AC100830.3,Q00987,0
AC007879.2,Q05519,0
SRGAP3-AS1,Q9P2I0,0
ST8SIA6-AS1,Q14790,0
WWC2-AS1,P23511,0
CLRN1-AS1,Q01094,0
AC079779.4,Q96QC0,0
AC010967.2,Q92597,0
AC023669.1,O15042,0
AC012462.2,Q9BXM7,0
AC018832.1,P07288,0
A1BG-AS1,P31943,0
LINC00443,P31269,0
IGBP1-AS1,P03950,0
APOBEC3B-AS1,Q9C0J8,0
AC006994.2,Q14103,0
AC016722.2,Q01844,0
AC092839.1,Q9H0L4,0
AC012615.1,Q96KQ7,0
IQCF5-AS1,P28358,0
HOXA-AS3,Q01844,0
TDRG1,P51116,0
LINC00640,Q9UKF6,0
LINC00379,Q16665,0
LBX2-AS1,P78332,0
FAM225B,Q8N684,0
MYCNOS,Q13330,0
LINC00645,Q86V81,0
AC093484.4,Q99700,0
ANKRD10-IT1,Q9UBU9,0
NPSR1-AS1,Q15022,0
FAM224B,Q03164,0
CCDC148-AS1,Q13070,0
ARHGAP26-AS1,Q8TAD8,0
AP001065.2,O15042,0
AC008269.2,Q92597,0
LINC00462,P31749,0
LINC00700,Q00987,0
FAM182B,P09651,0
VPS13A-AS1,Q9UM22,0
TMPO-AS1,P31749,0
AC116614.1,P38432,0
MME-AS1,P06493,0
FAM87B,O94906,0
CACNA1G-AS1,P07288,0
LINC00479,O75530,0
PABPC5-AS1,P42345,0
PCED1B-AS1,Q8TAD8,0
AC093911.1,Q9H307,0
SNHG15,Q13330,0
LINC00523,Q13070,0
ZBTB20-AS2,P42345,0
LINC00378,P42574,0
LINC00392,Q13315,0
GRM7-AS2,P51114,0
MIR7-3HG,Q9H307,0
AC008280.3,O75530,0
LINC00323,P31269,0
HCG25,P33240,0
AC006504.1,P55265,0
LINC00457,Q14103,0
AC016644.1,P55075,0
SMCR5,Q9Y3I0,0
AC079799.2,P38432,0
AC010975.1,P06493,0
AL109767.1,P38432,0
AC005625.1,Q13070,0
AC116609.2,A0AV96,0
AC073636.1,Q03164,0
ACVR2B-AS1,Q8TEY5,0
WARS2-IT1,P05412,0
AC105402.3,P22626,0
FGD5-AS1,Q14103,0
AC093510.1,Q16630,0
AC008269.2,P23511,0
LINC00163,Q14103,0
YTHDF3-AS1,Q9UKA9,0
DIO3OS,O75821,0
AC007795.1,Q03518,0
NALCN-AS1,Q15365,0
GS1-124K5.4,P06493,0
AC019185.2,Q53F19,0
RASAL2-AS1,P23511,0
GHRLOS,Q9BXM7,0
AC004988.1,P55265,0
TBL1XR1-AS1,Q9UM22,0
SACS-AS1,O75821,0
LINC00467,Q8WYQ5,0
MYB-AS1,Q13070,0
LINC00102,P16220,0
TTC3-AS1,Q9UKF6,0
HIF1A-AS1,Q13070,0
MIR137HG,P01344,0
RAD51-AS1,P48431,0
SSSCA1-AS1,O14746,0
LSAMP-AS1,Q9UKF6,0
RABGAP1L-IT1,O60341,0
AC004054.1,Q07955,0
LINC00311,P42574,0
RBM26-AS1,Q15633,0
LINC00524,Q8N684,0
AC020907.2,O14746,0
NAV2-AS2,P33240,0
AC007966.1,O76093,0
UBE2E2-AS1,Q96KQ7,0
AC034229.1,Q9UM22,0
SZT2-AS1,Q15365,0
AC092159.2,P51531,0
GPC5-IT1,Q9UKA9,0
GLIS3-AS1,Q13247,0
PRKG1-AS1,P10415,0
PAN3-AS1,O14746,0
LINC00524,P61964,0
ATP2B2-IT2,A0AV96,0
LINC00871,P51532,0
AC079154.1,Q8TEY5,0
MKNK1-AS1,Q9Y3I0,0
LINC00705,Q14790,0
HDAC11-AS1,Q01094,0
TRPC7-AS1,Q00987,0
HAR1A,Q15022,0
HMBOX1-IT1,Q53F19,0
GLYCTK-AS1,Q9Y3I0,0
LINC00265,O15392,0
VAV3-AS1,Q03164,0
MDC1-AS1,P14866,0
AC007403.1,P98175,0
AC097359.2,Q9Y3I0,0
AC024132.1,Q86U44,0
C6orf47-AS1,O60341,0
LINC00242,Q13242,0
LDLRAD4-AS1,Q07812,0
AC010982.1,P31483,0
LINC00917,Q00839,0
SOX2-OT,Q9H307,0
LINC00692,O95639,0
ATXN8OS,Q9UM22,0
AC104699.1,P42224,0
IQCH-AS1,Q92597,0
AC019117.1,P49918,0
HCG24,O75821,0
AC093843.1,P55265,0
LINC00894,P31749,0
LINC00698,P49918,0
FRMD6-AS2,P31269,0
AL022341.1,Q16630,0
HOXA11-AS,P16070,0
DLGAP1-AS4,P16220,0
AQP4-AS1,Q05519,0
LINC00114,P35637,0
UCA1,O94906,0
AC125421.1,P42574,0
AC067852.1,O95931,0
VAC14-AS1,Q03164,0
AGBL4-IT1,P19838,0
LINC00963,Q9P2I0,0
ANKRD33B-AS1,Q10570,0
AC012594.1,Q96KQ7,0
AP001372.2,Q16630,0
AP004550.1,O76093,0
GPC6-AS2,P42574,0
TNKS2-AS1,Q15633,0
SATB2-AS1,P31943,0
LINC00901,Q9H0L4,0
AC083949.1,Q86V81,0
AC019055.1,P31943,0
LINC00334,Q86V81,0
AC010723.1,P51532,0
AC010983.1,P01344,0
AC011450.1,Q8TAD8,0
GOLGA8M,Q9UBU9,0
SZT2-AS1,Q9UBU9,0
ZMYM4-AS1,O43809,0
AC010890.1,Q16630,0
AP005482.1,Q16665,0
MAGI2-AS1,Q99700,0
AC007292.3,P22626,0
AC091047.1,Q9UM22,0
CNTN4-AS2,Q9UGR2,0
KCNQ5-IT1,O60341,0
LINC00616,P04637,0
KIRREL3-AS3,O43809,0
AC005586.2,P33240,0
AC083949.1,P78332,0
DNAJC27-AS1,Q93062,0
AC079610.1,P42574,0
CIRBP-AS1,O94906,0
AC011524.1,P31749,0
AC068831.6,P98175,0
FAM170B-AS1,Q92597,0
MEIS1-AS2,P31269,0
ENOX1-AS1,Q9P2I0,0
LINC00504,Q13247,0
AC093158.1,P84103,0
FRMPD4-AS1,Q01844,0
IGF2-AS,Q8WYQ5,0
ARHGAP22-IT1,Q15233,0
AC007389.3,Q16665,0
SMAD5-AS1,Q8N684,0
AC079779.4,Q9UBU9,0
GHRLOS,Q9UKF6,0
AC016831.5,Q14103,0
LINC00343,P04637,0
LINC00561,P61964,0
AC141930.2,P16070,0
AC025171.1,Q15910,0
UBOX5-AS1,P52597,0
WT1-AS,Q03164,0
LINC00237,Q96PU8,0
DLEU7-AS1,Q13247,0
AC034243.1,P01106,0
AC005863.1,P52272,0
TTC3-AS1,Q9H307,0
SNHG6,P31269,0
ENTPD3-AS1,Q15365,0
GS1-24F4.2,P31943,0
AC017002.2,Q13330,0
LINC00500,P01106,0
ZRANB2-AS2,Q16665,0
LINC00898,P07288,0
CHODL-AS1,O15392,0
DAOA-AS1,Q10570,0
AC083843.1,P10415,0
IDI2-AS1,Q99700,0
KIRREL3-AS1,Q15910,0
LINC00563,P52272,0
FGF12-AS2,P38398,0
AC105402.3,Q6ZN17,0
AC098617.1,Q15910,0
AC011752.1,O15392,0
GFOD1-AS1,Q13315,0
CERS6-AS1,Q03518,0
MIS18A-AS1,Q14790,0
LINC00511,O76093,0
LINC00870,Q00987,0
ADARB2-AS1,O95639,0
FOXN3-AS2,P22626,0
NDP-AS1,Q14790,0
AC009965.1,Q15022,0
AC008703.1,P52597,0
Z69720.2,P42345,0
UCA1,Q15233,0
LINC00343,Q00839,0
PRKAR2A-AS1,P51114,0
CACTIN-AS1,Q13315,0
SLC2A1-AS1,Q13247,0
AL022344.2,Q16630,0
GPC6-AS1,Q15022,0
DLEU2,P23511,0
AC069155.1,P04637,0
LINC00972,Q13247,0
ARHGEF3-AS1,P01106,0
LINC00939,Q8TAD8,0
AC078852.1,Q9H0L4,0
LINC00892,Q92900,0
AC009120.5,Q14103,0
AC005785.2,P05121,0
GABPB1-AS1,O43809,0
SLC25A5-AS1,O60341,0
U91324.1,Q9UBU9,0
AC009403.2,O94906,0
MCM3AP-AS1,P05121,0
SNHG17,P38919,0
AC008592.4,Q16665,0
DPYD-AS2,O43809,0
AC009498.1,P98175,0
AC130710.1,Q01130,0
ADAMTS9-AS2,Q15022,0
PROX1-AS1,P14866,0
DISC1FP1,Q16665,0
AC083843.2,Q92597,0
LINC00460,P16220,0
AF230666.2,P07288,0
ARHGAP22-IT1,P98175,0
UPP2-IT1,P51114,0
AGAP1-IT1,P12004,0
LINC00265,P31749,0
NLGN4Y-AS1,P31483,0
AL645568.1,O75821,0
AP001627.1,P04637,0
AC017002.2,Q9P2I0,0
LINC00115,P31483,0
HOXD-AS2,P07910,0
AC009120.3,P23246,0
AC078942.1,Q03164,0
RBMS3-AS1,Q03164,0
ZFAS1,P16070,0
AC096570.2,P55075,0
A2ML1-AS1,Q9UKA9,0
MRPL23-AS1,Q01130,0
LINC00908,P84103,0
AC007422.1,P42345,0
LINC00278,O15392,0
AC009313.1,Q13330,0
UBAC2-AS1,Q93062,0
LEF1-AS1,P12004,0
BRWD1-AS1,P22626,0
FOXP1-IT1,P19838,0
TUSC7,Q5T481,0
CHRM3-AS1,Q8TAD8,0
SPATA13,Q00987,0
AC006504.1,P52756,0
AC018730.1,Q16665,0
AC093911.1,P31943,0
ALG9-IT1,Q86U44,0
RFPL1S,Q13242,0
MIR22HG,Q8N684,0
AC073254.1,Q93062,0
LINC00867,O14746,0
HCG25,P42224,0
ZFAT-AS1,P16220,0
AC092159.2,Q13330,0
PWRN1,O75530,0
ABCC5-AS1,P51532,0
PAPPA-AS2,Q9UGR2,0
LINC00904,Q86U44,0
WARS2-IT1,Q01844,0
EPHA1-AS1,P23246,0
BOLA3-AS1,P05412,0
ZBED5-AS1,Q8WXF1,0
LINC00113,O60341,0
LINC00957,Q86V81,0
AC093734.1,P42574,0
CTC-338M12.4,Q10570,0
AC093390.1,P07288,0
STARD13-IT1,O75821,0
ASB16-AS1,Q86V81,0
AF038458.3,P23246,0
TMEM212-IT1,Q03164,0
AC013727.1,Q53F19,0
AC026904.1,Q13315,0
USP27X-AS1,P38919,0
AC016710.1,O75821,0
AC009498.1,P42224,0
LINC00326,P16220,0
KCNQ1DN,Q07955,0
AC007787.2,P55075,0
HCG15,Q07812,0
HNF1A-AS1,Q96PU8,0
YEATS2-AS1,P42345,0
AC068196.1,Q9Y5A9,0
AC108051.1,Q8WXF1,0
AC005262.2,Q5T481,0
ADARB2-AS1,Q9UKA9,0
BMS1P4,Q07955,0
SMC5-AS1,P98175,0
KIF9-AS1,Q8WYQ5,0
AF096876.1,P07288,0
AC013402.3,Q13330,0
CYB561D2,P07910,0
KRTAP5-AS1,Q14103,0
AC078851.1,Q00987,0
ZBTB20-AS3,Q9UKA9,0
RMRP,Q13242,0
AC015849.2,P09651,0
LINC00494,P51531,0
TSIX,P55265,0
LINC00415,P78332,0
FGD5-AS1,P12004,0
LINC00588,Q8WYQ5,0
LINC00563,Q13315,0
IPO9-AS1,P51532,0
AP001189.4,P23511,0
VIPR1-AS1,Q96QC0,0
AC016831.5,Q9UGR2,0
PEX5L-AS2,P28358,0
LINC00559,P51114,0
SMAD5-AS1,O76093,0
AC096554.1,Q15910,0
ZNRF3-AS1,Q00987,0
FAR1-IT1,Q5T481,0
LINC00565,P23246,0
SLC25A30-AS1,P28358,0
LINC00476,P31269,0
TSIX,P07288,0
LINC00923,Q14790,0
MACC1-AS1,P12004,0
CTD-2194D22.4,P28358,0
HS1BP3-IT1,P31269,0
ARHGEF3-AS1,Q9H0L4,0
ARHGAP22-IT1,P84103,0
LINC00427,Q01844,0
MRPL23-AS1,P49918,0
AC008940.1,Q5T481,0
WWC2-AS2,O14746,0
LINC00636,P55075,0
AC007126.1,P12004,0
TTN-AS1,Q16665,0
SLC39A12-AS1,Q9UM22,0
NR2F2-AS1,Q8TEY5,0
UBAC2-AS1,P48431,0
AC139530.1,P55075,0
MIR600HG,P23246,0
ZBED3-AS1,Q99700,0
AC016722.1,P51114,0
SYNPR-AS1,Q15633,0
LINC00659,Q8WXF1,0
HCG11,Q05519,0
WDR86-AS1,P98175,0
LINC00415,P31749,0
LINC00635,Q03518,0
AC140481.1,P51116,0
LINC00636,Q96QC0,0
FENDRR,Q8TAD8,0
SIX3-AS1,P14866,0
AC007389.1,P12004,0
ELOVL2-AS1,P14866,0
CASK-AS1,P38919,0
AL359220.1,Q9UGR2,0
AC008982.2,O94906,0
LINC00944,Q13242,0
AC007091.1,Q9BXM7,0
OSBPL10-AS1,P12004,0
EFCAB14-AS1,Q5T481,0
IDI2-AS1,O95639,0
IFNG-AS1,Q01844,0
AC009506.1,O75530,0
RBMS3-AS1,Q13330,0
ZNF571-AS1,Q13242,0
BVES-AS1,Q9UM22,0
AC073987.1,Q9UKA9,0
RBMS3-AS1,O95639,0
DIAPH3-AS2,P48431,0
AC010969.1,P23511,0
MCM3AP-AS1,P01106,0
MYCBP2-AS1,Q01844,0
SNHG4,P98175,0
FBXO36-IT1,P07288,0
OCIAD1-AS1,Q01130,0
KIRREL3-AS1,P01106,0
AC090044.1,P51116,0
LINC00106,P51114,0
AC126365.1,Q10570,0
AC002306.1,Q01844,0
AC018866.1,Q8WYQ5,0
FOXD2-AS1,P07910,0
MIR205HG,Q15233,0
AC024560.3,Q93062,0
PAN3-AS1,P52272,0
HCG20,Q92900,0
LINC00942,O15392,0
WDFY3-AS2,P10415,0
PRKG1-AS1,Q6ZN17,0
MPRIP-AS1,O14746,0
LINC00632,Q07955,0
MIR31HG,P52597,0
LINC00970,Q03164,0
ANKRD33B-AS1,Q9UKF6,0
MYO16-AS1,P16070,0
ETV5-AS1,O76093,0
AC005785.2,P31749,0
AL132796.1,Q9UGR2,0
AC108142.1,Q14103,0
DLGAP1-AS2,P05412,0
UBXN7-AS1,Q03518,0
RNF219-AS1,O95931,0
AC026904.1,Q03164,0
MYO16-AS1,P01344,0
LINC00924,O14746,0
AC015987.1,Q13242,0
SAPCD1-AS1,Q15022,0
ACTA2-AS1,P31269,0
SLC39A12-AS1,Q13247,0
SNHG10,P48431,0
AC104699.1,P12004,0
AC141586.5,P42345,0
LINC00871,A0AV96,0
AC005034.3,Q9H307,0
AC103563.7,Q92900,0
SACS-AS1,P14866,0
LINC00670,P05412,0
LINC00028,Q5T481,0
CACNA1C-AS4,Q13315,0
BACH1-IT3,P09651,0
ADPGK-AS1,Q15022,0
PCYT1B-AS1,Q16665,0
NAALADL2-AS2,P42574,0
PVT1,Q9P2I0,0
ADAMTS9-AS2,P01106,0
LINC-ROR,Q92900,0
AP005482.1,Q86V81,0
DNM1P35,P10415,0
LINC00520,Q8N684,0
LINC00644,Q01130,0
WWTR1-AS1,Q15022,0
LINC00272,Q15365,0
AC079896.1,P51531,0
LINC00681,Q9BXM7,0
AC023115.1,P19838,0
AC019064.1,P19838,0
LOXL1-AS1,Q16665,0
VCAN-AS1,P55265,0
NPHP3-AS1,Q8WYQ5,0
AC011306.1,P38398,0
LINC00691,P23511,0
AC018866.1,Q96QC0,0
LINC00402,P55075,0
AC016722.2,Q15633,0
LINC00319,Q15022,0
U91324.1,P31943,0
ANO1-AS1,Q14790,0
AP000857.2,Q16629,0
AC106801.1,Q86V81,0
LINC00905,P42224,0
LHFPL3-AS1,P01106,0
AC135050.5,Q96QC0,0
LINC00703,A0AV96,0
AP001172.2,Q93062,0
FGF12-AS3,Q8N684,0
LINC00681,P05121,0
ZNF32-AS1,P22626,0
AC073130.3,P23511,0
SRGAP3-AS2,Q96QC0,0
H19,Q14790,0
AC008992.1,O14746,0
AC002454.1,O76093,0
AC135050.5,P23246,0
AC009303.3,Q8TAD8,0
LINC00507,Q9UKA9,0
TTC28-AS1,O75530,0
AC068489.1,Q86V81,0
AP001172.2,P01106,0
FGF14-AS1,P78332,0
CLYBL-AS1,Q8TEY5,0
KRTAP5-AS1,Q9UGR2,0
HEXA-AS1,Q8WYQ5,0
PCA3,P31269,0
MDC1-AS1,Q6ZN17,0
LINC00313,P04637,0
AL021707.1,Q93062,0
AC068483.1,Q01094,0
HOXC-AS3,O75530,0
SYP-AS1,P52272,0
AC006296.1,Q16630,0
LINC00393,Q86U44,0
AC010731.3,P38432,0
LINC00941,A0AV96,0
AC098820.3,Q99700,0
CELF2-AS2,Q53F19,0
VIPR1-AS1,P23511,0
AC005224.2,O75530,0
UBXN7-AS1,Q14103,0
AC026462.2,P23511,0
AC107072.2,Q9UKF6,0
AC093484.4,O14746,0
AP000221.1,Q13070,0
RAI1-AS1,Q15233,0
AC005523.2,Q13330,0
ZEB1-AS1,P55075,0
AP002387.1,P28358,0
LINC00391,P01344,0
LINC00489,Q01094,0
LINC00498,Q03518,0
FAM225B,Q14790,0
AC023481.1,Q01130,0
FAM157C,Q01130,0
TTTY14,Q92597,0
AC108142.1,Q8TAD8,0
FBXO36-IT1,Q03518,0
LINC00583,Q9Y3I0,0
IPO9-AS1,Q08170,0
MIR4500HG,P04637,0
PDCD4-AS1,Q15633,0
GS1-24F4.2,Q6ZN17,0
AC011625.1,P05121,0
AC013268.5,P42345,0
EFCAB14-AS1,Q15022,0
AC141586.5,P51116,0
AC020907.2,Q8WYQ5,0
AF131215.3,P38398,0
PITPNA-AS1,Q13315,0
LINC00929,P52597,0
AC009120.4,Q07812,0
TAPT1-AS1,B1AKI9,0
AC108463.2,Q8N684,0
AC018730.1,O76093,0
GPC5-IT1,A0AV96,0
AP001626.1,Q53F19,0
DSCR10,P38398,0
LINC00309,Q9UKF6,0
AC020915.2,Q15022,0
CDKN2B-AS1,Q15233,0
RNASEH2B-AS1,P33240,0
AC067852.1,P51531,0
GS1-124K5.4,Q03518,0
AC018866.1,Q03518,0
APOBEC3B-AS1,O15042,0
ITPKB-IT1,P12004,0
LINC00588,P23511,0
ATP13A4-AS1,P05412,0
AC009120.4,P28358,0
ST3GAL6-AS1,P19838,0
SMIM2-AS1,O60341,0
YEATS2-AS1,P42224,0
HLA-F-AS1,O15392,0
AC006372.4,O95639,0
AC093911.1,Q8TAD8,0
AC092652.1,Q9Y3I0,0
BPESC1,P38398,0
AC006504.2,P55075,0
AC017002.2,O15042,0
PXN-AS1,Q15365,0
RPS6KA2-IT1,P33240,0
AC007365.1,O14746,0
ZNF32-AS3,Q9BXM7,0
LINC00863,Q9Y5A9,0
OPCML-IT1,Q13315,0
CCDC148-AS1,Q8N684,0
LINC00987,Q03518,0
AC068491.2,Q9UKF6,0
LINC00837,Q9P2I0,0
AC144450.1,P38398,0
CRNDE,Q99700,0
AC012322.1,Q15022,0
AC073316.1,O76093,0
AC118345.1,Q01130,0
ZNF503-AS2,Q9UGR2,0
A2ML1-AS1,P10415,0
AC006150.1,P84103,0
FGF14-AS1,Q14790,0
FAM182A,P23511,0
NKX2-1-AS1,Q8TB72,0
AC009498.1,P10415,0
AL358781.1,O95639,0
SLC7A11-AS1,Q01130,0
LINC00283,Q8WXF1,0
ZNRF3-AS1,Q8TB72,0
LARGE-IT1,P19838,0
AC003988.1,P38919,0
MACC1-AS1,Q8N684,0
LINC00867,O75530,0
AC009506.1,Q14790,0
LINC00504,O15042,0
AL109763.1,Q8N684,0
STARD4-AS1,Q15910,0
UBL7-AS1,P01106,0
AC012065.4,Q03518,0
POLR2J4,P16070,0
USP12-AS2,P31943,0
DSCR4-IT1,P07288,0
LINC00520,P19838,0
AC062029.1,P10415,0
MACROD2-IT1,Q05519,0
SCEL-AS1,O75821,0
TRAF3IP2-AS1,P10415,0
AC099344.3,Q13247,0
NTRK3-AS1,P48431,0
LINC00323,B1AKI9,0
AL109767.1,B1AKI9,0
SMYD3-IT1,Q93062,0
ENOX1-AS1,P07910,0
AC040934.1,Q05519,0
HECW1-IT1,Q03164,0
SEC24B-AS1,P31749,0
NAV2-AS2,P42574,0
TOLLIP-AS1,P05412,0
OSBPL10-AS1,P23246,0
WASF3-AS1,P07910,0
AC018685.1,P23511,0
LIMD1-AS1,Q96QC0,0
AC097532.2,Q15022,0
AC067969.2,O60341,0
LINC00964,A0AV96,0
FER1L6-AS2,Q86V81,0
LARGE-IT1,Q92900,0
AC023590.1,Q6ZN17,0
DISC1-IT1,Q01130,0
TRAF3IP2-AS1,P42224,0
VWC2L-IT1,B1AKI9,0
AC003988.1,P38432,0
AC008592.4,P42574,0
LINC00607,Q01844,0
LINC00092,P52597,0
PCGEM1,Q9UBU9,0
LINC00698,Q16665,0
DIO3OS,Q13315,0
CCDC148-AS1,P42345,0
LINC00963,P23246,0
C1orf143,Q9UM22,0
AC005592.1,Q53F19,0
NADK2-AS1,P31749,0
APOBEC3B-AS1,Q13247,0
LINC00903,P23246,0
LINC00963,P51532,0
AC005150.1,P31483,0
AC012506.4,P23246,0
AC009234.1,P01106,0
KLHL6-AS1,P31269,0
AC004832.1,Q03164,0
AC092484.1,Q9BXM7,0
LINC00499,Q8N684,0
AC128709.3,P09651,0
AP001057.1,Q16665,0
AC004448.2,O95931,0
LINC00612,P31483,0
MIR181A1HG,Q13070,0
AC008992.1,Q9H307,0
LARGE-AS1,O43809,0
AC079154.1,Q8WYQ5,0
SNHG9,Q07812,0
AC008592.4,Q13315,0
NRG1-IT3,Q99700,0
NEGR1-IT1,Q01130,0
NRG1-IT3,P49918,0
FGF13-AS1,P38432,0
AC010976.2,Q01844,0
AC009411.2,Q05519,0
CHRM3-AS1,Q15633,0
PRICKLE2-AS3,Q9Y5A9,0
FGF14-AS1,Q14103,0
AC002480.2,Q07812,0
AL512652.1,Q9P2I0,0
CACNA1C-AS4,P05121,0
KLF7-IT1,P52756,0
C20orf78,Q13330,0
AC015726.1,P12004,0
AC010980.2,Q07955,0
OGFR-AS1,Q8N684,0
PCDH9-AS1,Q10570,0
DLG5-AS1,Q9UBU9,0
C3orf35,Q93062,0
SNHG14,Q96PU8,0
AL589743.1,Q8TEY5,0
ALKBH3-AS1,Q9Y5A9,0
AC023347.1,P31483,0
AC008269.2,P52597,0
EGFR-AS1,Q9H307,0
SRRM2-AS1,Q15365,0
MME-AS1,Q9BXM7,0
AC007557.4,Q07812,0
TDRG1,P07910,0
LINC00504,Q8WYQ5,0
AC156455.1,P51531,0
LINC00491,P03950,0
MACROD2-IT1,P10415,0
LINC00470,O60341,0
AC006538.1,Q8TAD8,0
NAALADL2-AS2,P51114,0
