ncID,tarID,Interaction
n6137,P40204,1
n6137,P40968,1
n6137,P43321,1
n6137,P47093,1
n6137,P49704,1
n6137,P53905,1
n6137,P54999,1
n6137,P57743,1
n6137,Q00723,1
n6137,Q02260,1
n6137,Q03338,1
n6137,Q06217,1
n6137,Q06406,1
n6137,Q06819,1
n6137,Q12368,1
n6137,Q12420,1
n6139,Q00416,1
n6139,Q07807,1
n6140,Q00416,1
n6140,Q07807,1
n6141,P11632,1
n6141,P11633,1
n6141,P15938,1
n6141,P19735,1
n6141,P20053,1
n6141,P25337,1
n6141,P32639,1
n6141,P33334,1
n6141,P33399,1
n6141,P33411,1
n6141,P36048,1
n6141,P38203,1
n6141,P38282,1
n6141,P39990,1
n6141,P40070,1
n6141,P40089,1
n6141,P47093,1
n6141,P49704,1
n6141,P49960,1
n6141,P53905,1
n6141,P57743,1
n6141,Q00723,1
n6141,Q03338,1
n6141,Q06406,1
n6141,Q06819,1
n6141,Q12368,1
n6141,Q12420,1
n6142,P11632,1
n6142,P11633,1
n6142,P15938,1
n6142,P19735,1
n6142,P20053,1
n6142,P25337,1
n6142,P32639,1
n6142,P33334,1
n6142,P33399,1
n6142,P33411,1
n6142,P36048,1
n6142,P38203,1
n6142,P38282,1
n6142,P39990,1
n6142,P40070,1
n6142,P40089,1
n6142,P47093,1
n6142,P49704,1
n6142,P49960,1
n6142,P53905,1
n6142,P57743,1
n6142,Q00723,1
n6142,Q03338,1
n6142,Q06406,1
n6142,Q06819,1
n6142,Q12368,1
n6142,Q12420,1
n6144,Q07807,1
n6155,G5EGR6,1
n6155,Q17339,1
n6159,P15646,1
n6159,P25635,1
n6159,P32899,1
n6159,P33750,1
n6159,P34247,1
n6159,P38882,1
n6159,P39990,1
n6159,P40055,1
n6159,P42945,1
n6159,P47083,1
n6159,P53276,1
n6159,P53941,1
n6159,Q02354,1
n6159,Q02931,1
n6159,Q04177,1
n6159,Q04217,1
n6159,Q04305,1
n6159,Q04500,1
n6159,Q05022,1
n6159,Q05946,1
n6159,Q06506,1
n6159,Q06679,1
n6159,Q08492,1
n6159,Q12136,1
n6159,Q12220,1
n6159,Q12460,1
n6159,Q12499,1
n6159,Q99207,1
n6162,Q00416,1
n6163,Q00416,1
n6163,Q07807,1
n6164,Q00416,1
n6164,Q07807,1
n6165,Q00416,1
n6165,Q07807,1
n6171,P91240,1
n6171,Q8MXS2,1
n6171,Q9N3S3,1
n6171,Q9U2U0,1
n638,Q13148,1
n638,Q9HCE1,1
n643,P0AED5,1
n643,P69913,1
n690,P84104,1
n690,Q8VE97,1
n695,P19785,1
n695,P62806,1
n695,Q61164,1
n695,Q9Z2D6,1
n717,P05455,1
n717,P60484,1
n717,Q14764,1
n718,P05455,1
n718,P60484,1
n718,Q14764,1
n726,Q07807,1
n739,Q07807,1
n741,Q07807,1
n742,Q07807,1
n745,P38996,1
n745,Q07807,1
n785,Q07807,1
n414631,Q61080,0
n268154,P01344,0
n280870,Q80U70,0
n283718,P21538,0
n342386,Q96G21,0
n338646,P0A6X7,0
n381222,Q06406,0
n274395,Q96DU9,0
n341358,Q01094,0
n338758,O15116,0
n341094,Q9H814,0
n289116,P32639,0
n285139,Q7KA80,0
n381616,I6L9I7,0
n344907,Q16533,0
n372614,Q91WM3,0
n337873,Q12220,0
n264065,P18102,0
n340599,P38996,0
n340517,P61964,0
n289116,P35268,0
n277840,Q07508,0
n345337,P35637,0
n284873,P10121,0
n375625,P10180,0
n289528,P40565,0
n6130,P19338,0
n379023,J9JEG3,0
n409673,Q9UKV8,0
n422222,P49458,0
n345338,B1IVL4,0
n288677,O08688,0
n4864,Q9UL18,0
n339341,P50750,0
n365920,P42945,0
n277881,Q8VE18,0
n274583,P40204,0
n284329,O43447,0
n272668,Q96BK5,0
n342671,P39682,0
n289116,O43447,0
n275296,Q9BUQ8,0
n377670,Q9UL18,0
n344957,Q99020,0
n273836,Q15428,0
n295374,P32605,0
n345707,Q8T3P8,0
n405620,P40565,0
n382961,O88974,0
n292646,Q9D883,0
n3924,Q00416,0
n282285,Q05C33,0
n297653,Q03776,0
n4881,P23246,0
n420347,P61979,0
n284945,P84103,0
n338774,P17735,0
n363651,Q8CJG0,0
n267585,P21372,0
n272216,Q99181,0
n408335,Q9HCJ0,0
n342226,P0AGD7,0
n273709,Q00539,0
n339602,O94906,0
n386737,P10155,0
n336293,P0AFZ3,0
n291024,Q13148,0
n379781,P33203,0
n345038,Q01094,0
n6119,Q9W0Y8,0
n345271,Q05C33,0
n382975,O95777,0
n339527,Q9HCE1,0
n375854,Q61080,0
n344574,Q12220,0
n272768,Q9HCK5,0
n293516,P02825,0
n337754,Q8NEI3,0
n339667,P21372,0
n339112,Q14764,0
n4871,P62806,0
n385274,P35637,0
n405671,Q8WXF1,0
n5295,P0ACF8,0
n271131,Q99207,0
n341663,Q9VW15,0
n289743,Q27274,0
n286297,Q02554,0
n267180,P77398,0
n385287,Q9Y6Y0,0
n281201,P29341,0
n325141,P26017,0
n6165,P50535,0
n266784,Q96BK5,0
n269565,Q8N3U4,0
n4570,P02825,0
n410456,Q9H814,0
n342041,Q13838,0
n378350,Q04693,0
n284233,Q61080,0
n276041,Q9N3S3,0
n4988,O00566,0
n387313,A2VCT9,0
n266832,Q14764,0
n381945,Q9UK45,0
n385631,P0A6Y1,0
n340317,O95777,0
n406422,Q99207,0
n379850,P0AG67,0
n278101,Q9UHB9,0
n280205,P49458,0
n337750,P35637,0
n268622,Q12499,0
n285456,P50750,0
n281535,Q9VW15,0
n295587,P14210,0
n410189,Q61188,0
n342041,P37231,0
n367375,P0A7Y8,0
n381945,Q8VE18,0
n4683,Q4G0J3,0
n267405,Q01105,0
n284228,P62307,0
n372614,P08775,0
n288363,O43172,0
n345091,B7ZL34,0
n386977,P11531,0
n338090,Q03338,0
n345323,Q8VE97,0
n294925,P20424,0
n345226,P62314,0
n379972,Q12220,0
n386512,P55099,0
n387024,Q49AS9,0
n383190,P38282,0
n385287,P52943,0
n345473,P02828,0
n271260,P30620,0
n332918,P62140,0
n422824,Q05900,0
n341486,P02340,0
n275043,Q9NY12,0
n268984,P62310,0
n382143,Q5F2E7,0
n285792,P41230,0
n369984,O70372,0
n4367,P62320,0
n277027,P35637,0
n283966,P14859,0
n340053,Q9HCE1,0
n274040,Q16533,0
n364533,P0A6X3,0
n344818,Q05946,0
n288645,Q13435,0
n5214,P23246,0
n335629,O75533,0
n273731,Q12136,0
n384996,D3QQ79,0
n345026,P0AFZ3,0
n342292,P55099,0
n275454,Q49AS9,0
n366554,P0A6H1,0
n407659,Q05022,0
n341637,P37231,0
n405504,M1FYN7,0
n276505,Q62241,0
n377771,O94992,0
n384484,Q04177,0
n341904,P05067,0
n341400,P32581,0
n344667,P57743,0
n335584,Q07807,0
n381216,Q9NY12,0
n381689,Q9V429,0
n562,Q7L2J0,0
n266733,P23394,0
n385729,P0A9E2,0
n371342,Q99575,0
n342206,Q4VA08,0
n341527,P17844,0
n342658,Q06506,0
n342985,P0C077,0
n177816,Q14F19,0
n292032,P62310,0
n4876,P50750,0
n265930,Q02555,0
n338437,P17735,0
n339634,Q9NV31,0
n372953,G5EDI8,0
n279156,Q8IUX4,0
n406847,P50535,0
n339862,P39682,0
n346416,P10121,0
n342361,P02930,0
n281515,P0A6Y1,0
n343087,Q15410,0
n341446,P84103,0
n346299,P83877,0
n345168,Q8NEI3,0
n341340,Q08492,0
n342379,P33203,0
n407566,A2VCT9,0
n374534,Q13285,0
n339878,Q99207,0
n341398,P19338,0
n374538,M1FYN7,0
n342770,Q9H633,0
n273673,P40417,0
n340309,P54999,0
n289292,B1IVL4,0
n338414,Q9U2U0,0
n377254,O70372,0
n339118,Q99575,0
n279279,Q12499,0
n344868,P97499,0
n379304,P06843,0
n413245,P53617,0
n281516,P33334,0
n274495,Q08492,0
n389,P32581,0
n345031,P57743,0
n415905,Q12874,0
n326086,P53905,0
n339701,P47083,0
n280020,P53830,0
n370013,P62317,0
n343062,P49711,0
n288788,P53830,0
n2130,P26368,0
n338652,P35453,0
n385245,P0ACH5,0
n275316,Q6P2Q9,0
n378100,Q8R1B4,0
n339556,Q07807,0
n277572,P62316,0
n386194,Q7KTD2,0
n383795,P30620,0
n281198,Q9V429,0
n266628,O08688,0
n345338,P60484,0
n342669,Q7Z3B3,0
n387142,Q99613,0
n385835,Q13838,0
n5296,Q8NEI3,0
n381839,Q8MXS2,0
n275218,P36048,0
n337986,P21372,0
n341937,Q8IUX4,0
n267072,P53830,0
n282923,Q07807,0
n285051,I6L9I7,0
n408342,P08621,0
n294550,Q00416,0
n341319,P55769,0
n4864,P32605,0
n275447,Q9VSS2,0
n415202,Q9Y6Y0,0
n280887,Q13127,0
n372403,Q16533,0
n4681,P02340,0
n340870,P17214,0
n284566,Q05C33,0
n339857,P62320,0
n268984,P33203,0
n371680,O08848,0
n370452,Q8NDV7,0
n406926,P35637,0
n338411,P40068,0
n283524,P47083,0
n337667,P19447,0
n338513,O88569,0
n344589,P62806,0
n273140,Q6PDM2,0
n288488,Q9V429,0
n346532,Q8WWY3,0
n384132,Q12499,0
n383428,O00566,0
n383172,Q49AS9,0
n381041,Q2YDW7,0
n338156,P43332,0
n383032,P19785,0
n382077,P83877,0
n283885,Q27274,0
n285763,Q99NB9,0
n379717,P25337,0
n279523,P34247,0
n377707,P40068,0
n385150,P47083,0
n270960,Q91Z31,0
n422893,P61965,0
n346481,Q03782,0
n295830,Q9Z191,0
n341975,P34247,0
n287999,Q00723,0
n276198,O43251,0
n385685,P40417,0
n377818,P39682,0
n275947,P31269,0
n345040,P23394,0
n268836,Q06406,0
n289869,P31943,0
n376275,Q07508,0
n268527,P42945,0
n268670,Q61656,0
n294235,P20053,0
n345465,P33411,0
n289116,Q9V429,0
n406569,Q9D883,0
n295587,P47093,0
n380543,Q49AS9,0
n338931,O08848,0
n381071,P0AA16,0
n341313,O14980,0
n280457,P30620,0
n341546,Q12499,0
n338028,P62316,0
n342041,P33411,0
n346404,P0CE48,0
n405862,P25337,0
n341291,P17980,0
n385806,D3QQ79,0
n410189,P24785,0
n342056,Q9Y333,0
n420521,Q8CJG0,0
n339390,P08579,0
n337683,P19736,0
n338554,O43172,0
n367142,Q9UKV8,0
n338129,Q12766,0
n341092,O75643,0
n270712,Q07955,0
n374138,P09234,0
n380415,P49960,0
n279074,P38432,0
n274875,Q9UHX1,0
n269349,O43818,0
n418823,Q9QXA5,0
n340240,P32639,0
n340820,P0ACF0,0
n387439,P0A8T7,0
n6165,Q969L4,0
n364685,P54999,0
n293516,P62310,0
n270858,Q9V429,0
n381689,P17735,0
n345903,Q6PDM2,0
n339984,P49711,0
n411622,P53617,0
n269581,Q61164,0
n409684,Q6PDM2,0
n369735,Q9BUQ8,0
n277774,P42184,0
n275811,Q02555,0
n283879,P0ACG1,0
n223,A6ZPU3,0
n413798,Q9HCE1,0
n345800,P17133,0
n267878,Q8IYM9,0
n338117,Q9H633,0
n370880,Q9H814,0
n277426,P21372,0
n338222,B1IVL4,0
n337921,Q15910,0
n338776,P69913,0
n345909,P50534,0
n339588,P34247,0
n345779,Q9VSS2,0
n341492,Q9HCK5,0
n385685,Q92841,0
n382149,P02825,0
n339847,Q14493,0
n341849,O43251,0
n282872,P10155,0
n283304,Q9V429,0
n283683,Q32KG2,0
n384091,Q9HCK5,0
n377769,P84243,0
n284945,P0AG67,0
n280020,P19736,0
n270732,Q01130,0
n280450,O14746,0
n279237,Q96RK9,0
n289353,P42184,0
n285127,P61011,0
n344871,O43447,0
n325730,P23615,0
n266495,A6ZPU3,0
n341824,P32899,0
n264766,Q00916,0
n283797,Q9UPQ9,0
n381696,P33399,0
n341334,O08688,0
n371225,Q02931,0
n280197,P49955,0
n341384,P0AG67,0
n368511,Q6PJX3,0
n341570,P08621,0
n4987,O88569,0
n264431,Q7TPM0,0
n267422,Q96PU8,0
n410149,A0PJ92,0
n378914,Q12766,0
n290687,Q8VE18,0
n272120,P47083,0
n283962,P61979,0
n342613,P40204,0
n344995,P10180,0
n372533,Q8NDV7,0
n341752,O96828,0
n274061,Q13148,0
n383038,P39990,0
n385140,P09234,0
n5337,P14678,0
n340200,P40068,0
n283142,P57743,0
n284488,Q15910,0
n4864,Q9VW15,0
n338577,O08688,0
n5330,Q8CHK4,0
n342861,Q9UL18,0
n384011,Q9H9G7,0
n4292,P37108,0
n338721,Q00539,0
n289520,P38432,0
n380909,Q9Y6M1,0
n415308,P38203,0
n405620,Q15428,0
n267287,Q32KG2,0
n273783,Q9Z191,0
n328264,Q9NY12,0
n345298,Q96BK5,0
n285761,P53276,0
n408353,Q62376,0
n272444,P31269,0
n280776,P19339,0
n386512,P53905,0
n345915,O95793,0
n279903,Q13952,0
n287369,P0ACF4,0
n344807,P57743,0
n344651,C8TKH6,0
n284144,Q9CQJ4,0
n377577,Q13595,0
n384175,O00566,0
n344664,P11633,0
n334616,G5EDI8,0
n340922,O14746,0
n342491,Q01094,0
n383032,P11940,0
n335106,Q05C33,0
n373685,P53830,0
n385760,P0ACF0,0
n345696,C8UF15,0
n387026,P0CE48,0
n383186,Q4VA08,0
n384320,Q62241,0
n342371,P23615,0
n273699,P61964,0
n381323,P50535,0
n293847,Q05C33,0
n341903,P01189,0
n381899,Q8NEI3,0
n326601,P31483,0
n364181,P0AA16,0
n285580,Q9V4Q8,0
n417348,Q9BXP5,0
n345323,Q8TEQ6,0
n341737,P09132,0
n375243,B7ZL34,0
n375063,P97474,0
n341414,Q12874,0
n286654,Q14493,0
n264431,Q91WM3,0
n271684,Q9V429,0
n271192,Q61188,0
n386260,P83876,0
n385511,P02930,0
n273702,P25635,0
n288440,P63162,0
n422815,P53207,0
n423095,P31943,0
n274929,O14980,0
n276455,Q5F2E7,0
n345648,O94992,0
n342817,Q24562,0
n370571,P40018,0
n372205,Q7TPM0,0
n341406,P27048,0
n370923,Q9VW15,0
n275066,Q15910,0
n341761,P38882,0
n286137,G5EDI8,0
n337829,Q03782,0
n283142,Q6IPL9,0
n344490,P39990,0
n385310,P47093,0
n375270,Q15788,0
n381187,Q04217,0
n407283,O60341,0
n293797,P40567,0
n289292,P41230,0
n3826,Q0P7C9,0
n341518,P61978,0
n279269,P40565,0
n275550,P40417,0
n337750,P0ACF8,0
n279047,Q92994,0
n385519,Q8NDV7,0
n410462,P0A6M8,0
n338500,Q91Z31,0
n381159,P08621,0
n289690,Q05900,0
n342913,Q9Y4Z0,0
n1868,P40068,0
n267611,P05067,0
n406277,O60832,0
n381585,Q9Y6Y0,0
n325017,P53941,0
n332853,O08688,0
n267662,Q6IPL9,0
n379489,P26599,0
n344612,Q07508,0
n382487,P40089,0
n271277,Q8NEI3,0
n270627,Q6PJX3,0
n375802,P19735,0
n345418,Q9Y3B4,0
n338964,P19447,0
n364533,Q9VSS2,0
n341468,P15172,0
n283662,Q8NDV7,0
n345955,P69913,0
n342950,P31483,0
n382037,D3QQ79,0
n277212,Q15717,0
n291001,O96828,0
n289796,P97480,0
n378007,P62310,0
n340248,P08775,0
n279175,P42184,0
n338414,O09106,0
n290442,Q61188,0
n4434,Q6PJX3,0
n279237,C8UF15,0
n289690,P42945,0
n278042,P40068,0
n375744,Q12136,0
n267062,P41230,0
n375715,O43447,0
n340944,Q12766,0
n420521,Q17339,0
n406605,Q9Z191,0
n386343,Q2YDW7,0
n272838,Q9QXA5,0
n273429,O95707,0
n284338,Q9NVP2,0
n268292,P32605,0
n387046,Q15910,0
n267278,Q06406,0
n4827,P49458,0
n407721,P01344,0
n269312,Q969L4,0
n383032,P14678,0
n276298,Q7KA80,0
n326183,O00566,0
n408051,Q06217,0
n377923,Q15428,0
n286102,Q9QXA5,0
n283689,Q08492,0
n344931,Q13127,0
n339468,P04637,0
n378555,P62315,0
n267107,P91240,0
n178012,Q02555,0
n346012,Q9UHB9,0
n338651,Q62348,0
n278159,P35637,0
n375522,O08688,0
n372815,P0CE47,0
n411767,Q9H0E3,0
n420520,Q06787,0
n384625,P53905,0
n276298,Q96G21,0
n384083,P09132,0
n338205,P38882,0
n379574,Q8T3P8,0
n346137,P10155,0
n263964,P17214,0
n346430,Q9BXP5,0
n271916,G5EDI8,0
n335100,P39990,0
n372462,O76094,0
n377717,Q8VE18,0
n338651,Q03782,0
n286705,Q06506,0
n272243,P97480,0
n289723,Q80U70,0
n344960,P26017,0
n369093,Q12499,0
n372205,Q8VE97,0
n410076,P63163,0
n283927,P0ACH5,0
n379676,P0ACF8,0
n382064,P39990,0
n345751,P62310,0
n276317,Q94535,0
n6131,P19447,0
n275559,P62310,0
n340770,P40968,0
n339970,P19447,0
n339975,P19735,0
n345468,P97767,0
n5179,O96828,0
n264146,Q15233,0
n282285,P00579,0
n411767,P01106,0
n372725,O60341,0
n335713,Q96RK9,0
n269085,P69913,0
n340210,P97433,0
n272261,P26368,0
n341570,Q0P7C9,0
n377651,P14678,0
n342409,P40968,0
n339975,Q14493,0
n283879,Q96RK9,0
n341528,P0A9E2,0
n386391,P0A7Y8,0
n6120,Q8TEQ6,0
n6036,O43251,0
n386577,Q92994,0
n379360,Q02554,0
n264048,P17980,0
n364039,Q00899,0
n271659,Q8T3P8,0
n346200,P62316,0
n338009,Q8VE18,0
n295452,Q6PJX3,0
n282423,P18102,0
n284360,P08775,0
n178164,Q14F19,0
n342862,Q62241,0
n276298,Q13838,0
n287183,D3QQ79,0
n291635,P50535,0
n342929,A6ZPU3,0
n410191,P0A8T7,0
n295123,Q06506,0
n379166,P01106,0
n409726,Q9VVW5,0
n341081,P0A9E2,0
n290852,P36048,0
n285392,P17844,0
n342043,Q9CQI7,0
n339055,Q9N3S3,0
n270970,Q06506,0
n378313,Q15717,0
n342717,Q96PU8,0
n377678,Q92841,0
n275066,P43634,0
n342231,P63162,0
n269515,P32524,0
n407442,Q02354,0
n269064,Q96BK5,0
n337681,O35295,0
n5820,Q96RS0,0
n407249,Q03776,0
n288661,A2VCT9,0
n287413,Q8CHK4,0
n342157,Q06406,0
n338960,O95777,0
n407466,Q27274,0
n286392,P84103,0
n274741,O95707,0
n346533,Q0P7C9,0
n293778,Q9BUQ8,0
n275858,P31483,0
n385310,Q02931,0
n344531,Q9H0E3,0
n288371,Q12766,0
n342206,Q99181,0
n342120,P0ACH5,0
n342158,Q94535,0
n287477,O95793,0
n344559,P63163,0
n341365,P0AA16,0
n267514,P62315,0
n382233,P83369,0
n421245,Q00723,0
n376590,P62317,0
n413245,P26368,0
n384580,Q8IUX4,0
n344711,Q61656,0
n283972,P0A6M8,0
n380806,P0ACG1,0
n344514,P08621,0
n269250,P10121,0
n387641,P13445,0
n368106,Q61656,0
n420520,P19474,0
n274431,P11938,0
n3831,P38996,0
n277818,Q8VE18,0
n405484,Q99NB9,0
n290659,P11940,0
n274917,Q8VE18,0
n381057,P15646,0
n345800,P54999,0
n271076,P0C077,0
n288601,P32916,0
n268793,B2WTN8,0
n271347,Q91WM3,0
n280961,P62315,0
n289186,Q15022,0
n288354,Q9H633,0
n342983,P23511,0
n384332,Q99NB9,0
n340509,P0A6Y1,0
n346033,P62314,0
n283962,P53905,0
n340974,Q04305,0
n295479,Q60795,0
n267422,P09661,0
n375209,Q9V429,0
n340522,Q7KA80,0
n415308,Q9VVW5,0
n345807,P21499,0
n378352,P25635,0
n339642,P02930,0
n341546,P62140,0
n375747,P20424,0
n270237,P62305,0
n264493,Q9QXA5,0
n276405,Q96RS0,0
n338875,Q7KA80,0
n327490,P39682,0
n263960,P08775,0
n344667,O60832,0
n344598,Q13838,0
n334786,Q9Y333,0
n342344,Q6IPL9,0
n382927,Q9NZI8,0
n272287,Q9UKV8,0
n385229,Q13952,0
n290828,P62310,0
n270697,P61964,0
n346477,Q01844,0
n409305,O75494,0
n288474,Q04437,0
n369997,Q99020,0
n3830,Q4VA08,0
n383003,P61964,0
n268040,Q14764,0
n287960,P08621,0
n272999,P25635,0
n421245,P62310,0
n288123,Q9UKC9,0
n289860,Q91Z31,0
n281187,P01106,0
n346012,O75817,0
n378136,A2VCT9,0
n273513,P34247,0
n366396,Q04500,0
n405990,P00579,0
n4469,O00566,0
n383828,Q9BUL9,0
n384484,Q91Z31,0
n286368,P40565,0
n342150,P40018,0
n338165,P32639,0
n286320,P15938,0
n413916,B1WB49,0
n378503,P01236,0
n340761,O75940,0
n338510,P04637,0
n345925,P04150,0
n339380,P17980,0
n385287,Q9Y3B4,0
n337770,P53276,0
n339911,Q03776,0
n286607,P30620,0
n346426,P97480,0
n373434,P97474,0
n269290,O95793,0
n387236,Q00723,0
n271077,Q9UK45,0
n278725,P38429,0
n268158,P62318,0
n339544,P0C077,0
n283413,P19785,0
n280234,Q9Y4Z0,0
n264344,Q7KA80,0
n334613,B7ZL34,0
n5296,Q7L2J0,0
n341566,Q04305,0
n289723,P0A9E2,0
n270696,Q9Y6M1,0
n339390,Q02260,0
n345465,B7ZL34,0
n271375,Q9H0W8,0
n372993,P32916,0
n291609,G5EGR6,0
n266910,Q99575,0
n385059,P33203,0
n407464,Q9D600,0
n372903,Q96BK5,0
n283869,Q07955,0
n342420,Q12460,0
n382428,P38996,0
n284267,Q02931,0
n271748,Q3MI39,0
n364686,P26017,0
n272287,P40567,0
n406191,Q15427,0
n372935,Q7KA80,0
n274205,Q15022,0
n338886,Q0P7C9,0
n345501,Q9W0Y8,0
n284818,Q15233,0
n339533,Q04437,0
n342157,Q9NZI8,0
n370995,P78345,0
n275061,Q6P2Q9,0
n378352,P09234,0
n385044,P11938,0
n345138,P40055,0
n282549,P77398,0
n277365,P23511,0
n344972,Q01081,0
n377015,Q04305,0
n5337,Q99207,0
n340770,P26368,0
n338415,P36048,0
n379581,P19735,0
n381789,O95777,0
n381216,Q9Y6Y0,0
n267057,P62140,0
n341453,P40089,0
n384700,G5EGR6,0
n265823,Q02354,0
n265840,P47093,0
n268158,J9JEG3,0
n279083,Q02554,0
n272708,P36048,0
n410070,Q02554,0
n335591,Q96DU9,0
n379160,P06843,0
n340540,P40055,0
n341044,P40070,0
n381280,Q15233,0
n409183,Q02555,0
n346143,O96828,0
n279309,Q9N3S3,0
n381074,P38432,0
n339798,Q6P2Q9,0
n325630,Q9H0W8,0
n275947,P53905,0
n345139,P97433,0
n293778,P05067,0
n383236,Q06787,0
n268178,Q7KA80,0
n5420,P61965,0
n409156,P26017,0
n384132,Q13148,0
n345943,Q9BUQ8,0
n326264,P53276,0
n386154,Q15410,0
n295374,O75940,0
n408895,P0A8T7,0
n270712,P52943,0
n383172,Q9UKL0,0
n267929,Q9V3W7,0
n364533,Q7KTD2,0
n276457,P19474,0
n345957,P97480,0
n386627,O43818,0
n345622,Q02554,0
n406266,P14678,0
n379406,P33750,0
n345754,P35453,0
n423451,P21499,0
n375063,Q7TPM0,0
n341570,P55769,0
n288141,P52943,0
n423775,P10151,0
n272997,P42669,0
n274521,P01236,0
n283304,B1IVL4,0
n386395,Q7L2J0,0
n274378,P13445,0
n385631,Q9JKF1,0
n265983,Q8NEI3,0
n2110,O70372,0
n377912,Q9HCE1,0
n338526,P57784,0
n338540,B7ZL34,0
n340540,P50535,0
n384290,P91240,0
n368624,Q99NB9,0
n279156,O08848,0
n381689,P19338,0
n384755,P0ACH5,0
n346078,P40204,0
n377669,Q7KA80,0
n382632,O43172,0
n268063,Q15459,0
n283961,Q9BXP5,0
n386641,P11940,0
n341492,Q15428,0
n291024,P31483,0
n346472,P04150,0
n339118,Q9UK45,0
n346282,P0ACH5,0
n339055,P19447,0
n377680,P10155,0
n338721,Q3MI39,0
n339073,P02825,0
n345574,P40070,0
n345038,P61979,0
n376336,P05455,0
n345156,P40068,0
n326145,Q62241,0
n339035,P61965,0
n288071,Q06406,0
n369997,P32524,0
n339464,P19735,0
n342041,Q04217,0
n385255,O00425,0
n277918,P08047,0
n267817,Q99207,0
n374061,Q13127,0
n344514,Q9H0E3,0
n4870,Q96BK5,0
n274625,Q62376,0
n269951,P49711,0
n276268,P49960,0
n377170,Q6IPL9,0
n382975,Q7TPM0,0
n342957,P43321,0
n342101,P0AD96,0
n269762,P11632,0
n339468,P62140,0
n275144,Q9Z2D6,0
n407566,P25635,0
n382960,Q99181,0
n281580,Q15428,0
n269586,O96828,0
n290852,P53941,0
n340903,P77398,0
n283580,P0ACH5,0
n275290,P84243,0
n289227,O88974,0
n344045,O60832,0
n287578,P02825,0
n279124,Q96RK9,0
n339567,P17214,0
n325110,P83877,0
n276562,P77398,0
n339306,P40055,0
n339380,Q08492,0
n346101,Q32KG2,0
n415292,Q9NV31,0
n381846,Q06506,0
n275050,P31269,0
n273694,P31943,0
n382207,Q15022,0
n339527,Q86X94,0
n384212,P0A7Y8,0
n286729,Q9BUQ8,0
n338090,Q9BUL9,0
n278063,P0ACF4,0
n342162,P11632,0
n377015,P09132,0
n366554,P48810,0
n263844,P55099,0
n342359,Q9W0Y8,0
n338266,P42184,0
n344472,Q9HCE1,0
n343085,P61011,0
n277524,P31269,0
n289041,P62806,0
n384140,P36048,0
n279982,Q01844,0
n378880,Q8CHK4,0
n266445,Q99020,0
n405439,P0AGD7,0
n411767,Q4G0J3,0
n341298,O75533,0
n375625,Q8IUX4,0
n379622,Q13523,0
n4887,P62314,0
n4472,P09132,0
n274205,P17133,0
n290634,Q15428,0
n382328,Q92841,0
n379310,Q9W0Y8,0
n5197,Q12460,0
n272926,P0A6X7,0
n375935,O95793,0
n386571,P62310,0
n275845,Q8WWY3,0
n340858,G5EGR6,0
n385780,Q9UKV8,0
n339635,P02340,0
n412024,P40567,0
n278520,P31943,0
n385039,A2VCT9,0
n340521,Q04217,0
n341050,Q9D883,0
n341158,P26368,0
n284353,P49955,0
n370995,Q32KG2,0
n342926,P43321,0
n338989,P20053,0
n379095,Q14493,0
n371761,Q9NVP2,0
n340537,Q9V3W7,0
n275335,O43447,0
n293774,P25635,0
n378507,Q9UKC9,0
n5387,P83369,0
n287948,P84104,0
n387025,Q9H633,0
n339305,P34247,0
n341770,P40018,0
n368627,P09012,0
n338443,Q80U70,0
n289186,Q9H633,0
n340755,O09106,0
n276780,P0CE47,0
n339432,Q96RK9,0
n364511,Q9H0W8,0
n323949,Q06406,0
n339683,Q9H0E3,0
n293082,P23615,0
n286160,P53617,0
n342669,Q14764,0
n289795,Q505Q1,0
n286366,P61965,0
n266445,B7ZL34,0
n339490,P38199,0
n335682,O35295,0
n345701,O35295,0
n283671,Q969L4,0
n272441,P69913,0
n375715,P38429,0
n339715,P38199,0
n379131,P54999,0
n338398,O76094,0
n386628,P33750,0
n370290,Q9V4Q8,0
n285830,Q16533,0
n326264,P61964,0
n275218,A6ZPU3,0
n344799,Q04437,0
n284031,O43251,0
n283196,Q15717,0
n379927,C8TVH5,0
n268070,O75494,0
n285036,P55099,0
n405439,P84103,0
n282388,Q9CQI7,0
n268743,P53905,0
n272216,Q9BUL9,0
n372403,Q06406,0
n337731,Q9NZI8,0
n339862,Q9Y6M1,0
n284141,P0A9E2,0
n411666,Q61656,0
n275066,Q0P7C9,0
n344531,Q62241,0
n384398,P83876,0
n373943,P0AGD7,0
n269569,O60832,0
n381443,Q8WXF1,0
n338116,Q9Y6M1,0
n424058,Q06506,0
n276748,O75940,0
n372291,P40417,0
n323889,P61978,0
n289333,Q8N3U4,0
n383055,Q9Y4Z0,0
n346510,P38882,0
n278076,P0A9E2,0
n339390,Q9BUQ8,0
n284069,Q9D600,0
n338591,P06843,0
n287578,Q02554,0
n264998,P60484,0
n385123,P62317,0
n282616,Q06506,0
n387706,P0C0V0,0
n342030,Q15427,0
n379426,P32916,0
n379350,P40089,0
n293646,Q9HCK5,0
n339861,Q06787,0
n268158,Q01094,0
n374240,Q9HCJ0,0
n375703,C8TKH6,0
n268627,Q15427,0
n375244,P0A8T7,0
n337711,Q96BK5,0
n375462,P0AED5,0
n406939,P50534,0
